ID,votos
130000000697,77666.88
130000000698,4951.61
130000000699,5876.33
130000000700,2035.8333333333333
130000000703,133537.73
130000000705,2023.91
130000000706,2634.85
130000000707,94460.51
130000000709,2023.91
130000000710,86811.67
130000000711,9788.29
130000000712,2023.91
130000000713,971.22
130000000714,1845.55
130000000721,850.21
130000000722,850.21
130000000723,2023.91
130000000725,2023.91
130000000726,95797.01
130000000727,132815.73
130000000728,907.7129629629629
130000000730,40229.78
130000000832,93642.42
130000000834,910.87
130000000835,2857.6
130000000836,2456.68
130000000837,22396.33
130000000839,1482.55
130000000840,972.84
130000000842,59300.46
130000000844,5874.27
130000000845,2073.893203883495
130000000846,4921.29
130000000848,910.87
130000000849,10198.44
130000000850,1337.3861386138615
130000000854,7664.02
130000000855,4651.47
130000000856,137002.34653465348
130000000857,54977.57
130000000858,79334.2
130000000859,1367.09
130000000860,18632.64
130000000865,96315.33
130000000866,899.74
130000000867,2453.83
130000000868,8865.18
130000000869,4460.47
130000000870,136157.9
130000000871,68010.75
130000000872,64768.83
130000000873,2526.44
130000000874,143284.93
130000000875,5898.99
130000000876,910.87
130000000878,11468.59
130000000880,1125.35
130000000881,89429.81
130000000882,105465.25
130000000883,54556.88
130000000884,137260.5
130000000885,141694.08
130000000886,117573.28
130000000887,75844.07
130000000888,1074.4455445544554
130000000889,127142.36
130000000890,107176
130000000891,4687.12
130000000893,30473.18
130000000894,137978.42
130000000895,6294.86
130000000896,119449.34
130000000898,1778.33
130000000899,27824.36
130000000900,22422.02
130000000902,111394.16831683168
130000000903,5417.93
130000000904,2020.22
130000000905,1427.4
130000000906,78231.57
130000000907,129499.66
130000000908,2913.21
130000000909,5639.028571428571
130000001056,5403.57
130000001058,43768.13
130000001059,2450.43
130000001060,63317.18
130000001061,3207.1
130000001062,2097.34
130000001063,31153.41
130000001064,5131.47
130000001066,2262.95
130000001067,57605.7
130000001068,2125.57
130000001069,34449.76
130000001070,7032.79
130000001071,2227.53
130000001073,5883.09
130000001074,2317.83
130000001075,2849.15
130000001076,14064.653465346535
130000001077,66356.04
130000001078,46760.18
130000001079,5801.68
130000001080,2391.87
130000001082,1342.69
130000001084,2178.56
130000001085,1385.44
130000001086,1614.37
130000001087,6065.41
130000001089,2278.96
130000001090,2335.81
130000001091,102536.02
130000001093,5371.46
130000001095,2297.12
130000001097,5032.56
130000001098,2001.39
130000001099,1079
130000001100,981.2233009708738
130000001102,1864.37
130000001103,5384.58
130000001104,1587.8
130000001105,33359.31
130000001106,2613.55
130000001108,1583.69
130000001109,3762.72
130000001110,2512.6732673267325
130000001111,98083.27
130000001112,14443.27
130000001113,2552.66
130000001114,6105.43
130000001115,2982.72
130000001116,2391.87
130000001117,5840.61
130000001118,5371.46
130000001119,11189.13
130000001120,2362.83
130000001121,21855.07
130000001123,1699.2
130000001124,5303.56
130000001127,83733.33
130000001128,2158.54
130000001132,1322.69
130000001134,25432.188118811882
130000001136,98840.99
130000001138,90691.31
130000001139,1461.04
130000001140,29443.48
130000001141,1560.99
130000001143,131522.69
130000001147,9246.13
130000001149,5807.06
130000001167,42672.47
130000001168,4313.77
130000001169,899.67
130000001170,100208.51
130000001171,61746.79
130000001175,94321.91
130000001178,1762.24
130000001179,5840.5
130000001181,2386.91
130000001182,1547.98
130000001183,2321.96
130000001185,1229.58
130000001186,3870.95
130000001188,6171.76
130000001189,74762.57
130000001194,1446.5148514851485
130000001202,1258.6237623762377
130000001203,81518.06
130000001204,1903.5
130000001205,3540.78
130000001206,134029.43
130000001208,6253.79
130000001209,13154.64
130000001210,1517.6601941747572
130000001211,2461.06
130000001212,5347.27
130000001213,2029
130000001214,2836.92
130000001215,3039.33
130000001217,925.02
130000001218,3583.02
130000001219,15190.39
130000001230,1354.29
130000001236,2552.66
130000001239,5164.36
130000001240,2151.78
130000001241,1517.6601941747572
130000001243,1423.4
130000001247,1635.98
130000001248,2156.94
130000001249,3037.05
130000001250,14380.05
130000001252,5882.24
130000001253,6511.72
130000001254,6629.37
130000001256,4403.27
130000001257,34499.24
130000001259,21358.91
130000001262,1411.9
130000001264,1079
130000001265,2111.8
130000001266,2551.4
130000001267,1525.9019607843138
130000001312,7051.72
130000001313,1182.4
130000001314,103626.55
130000001315,7708.09
130000001317,1060.5643564356435
130000001318,3030.8
130000001320,1296.94
130000001322,4707.9
130000001323,14182.88
130000001324,45361.72
130000001325,1591.38
130000001326,7951.54
130000001327,1167.2673267326732
130000001328,1182.4
130000001329,116283.77
130000001330,8788.1
130000001331,1038.76
130000001370,983.877358490566
130000001371,1828.37
130000001372,1902.85
130000001373,1918.5192307692307
130000001375,2680.9
130000001379,1623.82
130000001380,105804.46
130000001381,10503.39
130000001382,1322.69
130000001385,1917.116504854369
130000001386,66125.43
130000001387,1482.45
130000001389,1658.1
130000001390,1751.31
130000001407,2996.33
130000001408,5832.66
130000001409,1524.41
130000001410,1971.87
130000001411,1641.116504854369
130000001412,1178.03
130000001414,2267.17
130000001425,2335.43
130000001426,5649.029702970297
130000001427,1993.55
130000001428,1961.43
130000001429,1167.2673267326732
130000001430,982.24
130000001432,2145.47
130000001433,2332.43
130000001434,2220.56
130000001435,1879.25
130000001437,6606.48
130000001438,1366.91
130000001439,2233.08
130000001440,1038.76
130000001441,1944.8640776699028
130000001456,2112.03
130000001458,126785.97
130000001459,1262.57
130000001460,1167.2673267326732
130000001462,2487.27
130000001463,1742.3267326732673
130000001464,1903.57
130000001465,2317.83
130000001466,1038.76
130000001467,2558.7
130000001471,1944.87
130000001472,1608.74
130000001473,1167.2673267326732
130000001474,2947.08
130000001475,1998.0594059405942
130000001476,1544.39
130000001477,2069.05
130000001508,1270.5841584158416
130000001512,1167.2673267326732
130000001755,2471.59
130000001804,1403.88
130000001807,23486.73
130000001823,1394.8
130000001826,899.67
130000001836,1482.45
130000001838,1630.0891089108911
130000001841,66071.79
130000001843,1039.2
130000001845,5802.96
130000001847,1508.7
130000001848,1444.2277227722773
130000001859,910.87
130000001861,910.87
130000001873,1337.3861386138615
130000001876,2023.91
130000001877,2023.91
130000001878,2023.91
130000001879,3335.92
130000001880,3240.36
130000001881,2570.87
130000001893,1975.68
130000001897,1115.41
130000001898,1487.17
130000001912,2570.87
130000001931,1288.2450980392157
130000001934,1032.94
130000001936,1751.31
130000001954,23971.95
130000001973,1418.89
130000001976,5417.93
130000001979,2444.84
130000001992,1167.2673267326732
130000001995,869.9345794392524
130000002008,102080.37
130000002021,1668.06
130000002025,1337.3861386138615
130000002036,1445.07
130000002110,899.67
140000000001,31352.74
140000000003,1414.33
140000000004,1414.33
140000000005,1414.33
140000000007,1414.33
140000000017,6295.64
140000000018,2290.81
140000000035,7361.33
140000000040,1558.89
140000000091,7693.15
140000000092,1442.03
140000000093,15088.8
140000000094,1010.9607843137255
140000000095,1039.5
140000000096,2438.28
140000000097,67941.32
140000000098,12326.07
140000000099,1421.21
140000000100,1577.1287128712872
140000000102,6071.29
140000000103,1051.96
140000000104,1326.96
140000000106,938.7
140000000107,935.31
140000000108,1039.5
140000000110,13621.89
140000000111,1337.3861386138615
140000000112,1307.71
140000000113,1206.71
140000000114,1126.71
140000000115,4577.6
140000000116,2296.9
140000000117,4848.8
140000000118,1577.1287128712872
140000000356,2893.13
140000000358,11615.94
140000000359,2545.35
140000000361,909.66
140000000368,1260.851485148515
140000000431,81128.01
140000000432,28225.49504950495
140000000433,78040.25
140000000434,26553.37
140000000435,73172.78
140000000436,80554.06
140000000437,3598.41
140000000438,54688.13
140000000455,92783.22
140000000456,60230.95
140000000457,76440.78
140000000458,73787.29
140000000460,1214.7864077669904
140000000461,7206.54
140000000462,1042.98
140000000463,2368.42
140000000464,23285.87
140000000465,10527.85
140000000749,70776.03
140000000750,2820.82
140000000751,52772.05
140000000753,2897.39
140000000754,3462.22
140000000756,37074.56
140000000758,2494.93
140000000759,50167.63
140000000766,1764.72
140000000767,47811.72
140000000769,1731.16
140000000770,1382.56
140000000771,3299.9
140000000772,3306.6
140000000773,4256.29
140000000774,2278.26
140000000775,30189.97
140000000776,73543.16
140000000777,2035.21
140000000778,5277.65
140000000779,1833.18
140000000780,27031.8
140000000782,1594.92
140000000783,6155.85
140000000784,1038.76
140000000785,692.9019607843137
140000000787,2363.98
140000000792,2221.7425742574255
140000000915,11666.22
140000000916,9576.45
140000000917,57468.96
140000000918,21167.99
140000000919,73794.81
140000000920,7641.67
140000000921,50258.63
140000000922,36541.29
140000000923,97537.3
140000000924,18739.33
140000000925,3585.32
140000000926,2654.1
140000000927,2290.32
140000000928,5614.018867924528
140000000929,1438.99
140000000930,15244.06
140000000931,1564.41
140000000932,91047.39
140000000933,1364.57
140000000934,80464.73
140000000935,30468.94
140000000936,1609.87
140000000937,62623.96
140000000940,98552.38
140000000945,38279.87
140000000948,684.6697247706422
140000000949,684.6697247706422
140000000952,684.6697247706422
140000000954,684.6697247706422
140000000958,905.3495145631068
140000001042,1049.388888888889
140000001050,68032.24
140000001051,22483.58
140000001052,4025.05
140000001054,5694.82
140000001055,3517.06
140000001056,2395.43
140000001101,6100.29
140000001162,2700.56
140000001166,1190.82
140000001167,1143.24
140000001202,968.73
150000000008,1014.5247524752475
150000000011,2736.64
150000000014,2140.56
150000000026,1167.2673267326732
150000000029,1167.2673267326732
150000000030,5389.39
150000000034,1088.48
150000000035,1234.96
150000000171,33057.89
150000000172,5661.64
150000000173,79841.94
150000000174,1038.76
150000000175,101827.04
150000000176,1156.14
150000000177,1156.14
150000000178,96226.96
150000000179,70489.48
150000000180,11072.77
150000000181,30575.72
150000000182,73221.97
150000000185,7531.42
150000000191,2429.22
150000000192,6911.33
150000000194,82100.31
150000000195,4316.56
150000000198,3167.16
150000000199,67743.82
150000000201,57267.48
150000000202,3420.3
150000000204,15495.63
150000000205,56497.72
150000000206,1160.57
150000000207,87217.11
150000000209,6606.73
150000000210,2392.83
150000000212,1535.3663366336634
150000000213,1638.62
150000000215,1897.13
150000000216,5019.2
150000000219,1084
150000000220,5355.41
150000000221,3709.24
150000000222,1232.09
150000000473,97322.22
150000000475,2030.66
150000000479,3586.13
150000000481,21813.62
150000000482,4161.81
150000000483,2346.85
150000000486,1291.1980198019803
150000000487,1795.48
150000000488,5864.19
150000000491,41155.19
150000000492,99361.59
150000000493,1630.38
150000000494,2638.39
150000000495,1067.83
150000000500,2981.95
150000000502,1135.87
150000000503,10541.56
150000000504,12204.53
150000000505,3531.04
150000000506,66483.91
150000000507,91240.08
150000000508,91684.74
150000000521,1066.6380952380953
150000000545,1200.58
160000000004,1025.5
160000000006,5876.33
160000000007,6991.47
160000000016,1371.07
160000000024,1037.009900990099
160000000025,1032.88
160000000026,2160.6534653465346
160000000028,908.6
160000000030,1344.576923076923
160000000038,2416.15
160000000152,132456.57
160000000153,14963.05
160000000154,122608.97
160000000155,67927.5
160000000156,1293.92
160000000157,66659.27
160000000158,103232.21
160000000159,104472.36
160000000160,107230.92
160000000161,102913.53
160000000162,120846.18
160000000163,97833.23
160000000164,60175.83
160000000165,10318.04
160000000166,4149.23
160000000167,113213.32
160000000168,1273.28
160000000169,40240.47
160000000170,16076.22
160000000171,122146.13
160000000172,23093.92
160000000173,33626.47
160000000174,1452.17
160000000175,36824.85
160000000176,29475.82
160000000178,1598.15
160000000179,114632.44
160000000180,10290.52
160000000181,108239.94
160000000183,10764.39
160000000196,1273.28
160000000201,2744.65
160000000202,1205.02
160000000203,7023.19
160000000204,11439.42
160000000205,55906.09
160000000206,88737.81
160000000207,84289.77
160000000208,64264.87
160000000378,56182.13
160000000379,49171.82
160000000380,1310.4528301886792
160000000383,64364.73
160000000386,6480.82
160000000387,2518.56
160000000388,126732.21
160000000389,104406.73
160000000390,40131.44
160000000391,137191.99
160000000393,117031.03
160000000394,750.3981481481482
160000000395,28910.06
160000000397,1492.9333333333334
160000000398,1300.58
160000000402,47125.86
160000000411,39795.63
160000000412,66807.98
160000000415,1242.35
160000000420,70971.28
160000000424,1245.85
160000000430,5426.39
160000000431,13872.712871287129
160000000447,1252.04
160000000448,1245.38
160000000449,61795.09
160000000450,1252.04
160000000454,1242.35
160000000456,1619.98
160000000459,7628.78
160000000460,3083.09
160000000461,51578.66
160000000462,29554.33
160000000463,1450.92
160000000464,1237.45
160000000466,27621.94
160000000475,31397.18
160000000477,1187.38
160000000478,1439.1
160000000479,40348.53
160000000484,1173.48
160000000485,1252.04
160000000486,1248.22
160000000501,1242.35
160000000508,1247.46
160000000513,1233.96
160000000515,1096.56
160000000521,1195.09
160000000523,1587.2
160000000598,2217.54
160000000600,9022.51
160000000601,6022.63
160000000603,11081.54
160000000604,62979.35
160000000605,6504.01
160000000606,5677.4
160000000607,5131.47
160000000608,69146.01
160000000609,19185.85
160000000610,2282.91
160000000611,2340.44
160000000613,2018.85
160000000614,10070.38
160000000615,19196.01
160000000616,1255.2941176470588
160000000617,6149.35
160000000618,1033.79
160000000619,107675.38
160000000620,6452.62
160000000621,12744.47
160000000622,1255.2941176470588
160000000623,8813.53
160000000624,28188.04
160000000626,6010.811881188119
160000000629,2298.97
160000000630,1197.8857142857144
160000000631,11843.49
160000000634,1413.4411764705883
160000000635,1413.4411764705883
160000000638,1413.4411764705883
160000000644,1254.3173076923076
160000000692,905.01
160000000693,2264.12
160000000694,1355.71
160000000753,2570.38
160000000754,7555
160000000755,95644.91
160000000756,17554.54
160000000757,8828.68
160000000758,1782.45
160000000759,100300.35
160000000760,79917.64
160000000761,22246.87
160000000762,2810.36
160000000763,77979.49
160000000764,82762.65
160000000765,5016.31
160000000766,1708.68
160000000768,99676.1
160000000769,1597.51
160000000772,77761.53
160000000773,1719.12
160000000774,74577.41
160000000775,32576.15
160000000777,1502.7272727272727
160000000778,1743.29
160000000779,2975.02
160000000780,1459.92
160000000781,1926.45
160000000782,2732.41
160000000783,49523.98
160000000784,1483.33
160000000786,2365.78
160000000787,66805.44
160000000788,3190.78
160000000789,2501.82
160000000790,7808.23
160000000791,3438.66
160000000792,9103.46
160000000793,1717.93
160000000794,2408.24
160000000795,4135.71
160000000796,74122.16
160000000797,2333.69
160000000798,1286.99
160000000799,1285.16
160000000800,59147.68
160000000802,3181.68
160000000803,34371.47
160000000804,3802.17
160000000806,1329.77
160000001102,2001.39
160000001103,1264.09
160000001111,1482.71
160000001118,42160.43
160000001119,7664.46
160000001134,1293.92
160000001135,5199.89
160000001136,27948.55
160000001137,4654.97
160000001138,20947.26
160000001139,1618.4
160000001140,1731.16
160000001141,11174.71
160000001143,3749.74
160000001144,7515.36
160000001146,125255.54455445544
160000001147,9496.99
160000001148,58113.07
160000001149,6697.02
160000001150,31470.29
160000001151,45103.27722772277
160000001152,949.46
160000001154,1293.92
160000001155,8154.42
160000001156,32324.22
160000001157,1241.23
160000001200,37031.06
160000001202,1434.36
160000001208,1149.77
160000001211,1516.69
160000001213,1254.3173076923076
160000001214,706.3545454545455
160000001215,1276.59
160000001217,1293.92
160000001224,1055.19
160000001228,2886.81
160000001229,2626.29
160000001232,3788.68
160000001234,2733.54
160000001242,3182.46
160000001245,1439.57
160000001248,2560.11
160000001277,2401.01
160000001281,2386.33
160000001282,1708.68
160000001299,2113.97
160000001336,5208.48
160000001339,1032.056074766355
160000001404,2556.39
160000001464,1721.67
160000001483,14545.92
160000001484,1033.79
160000001485,2107.17
160000001486,7679.2
170000000001,700.68
170000000003,1228.17
170000000013,909.66
170000000017,1423.4
170000000018,1503.37
170000000019,1310.52
170000000030,81656.65
170000000031,72490.95
170000000032,118069.96
170000000034,96060.84
170000000035,104514.47
170000000036,68177.86
170000000038,80423.96
170000000041,99885.29
170000000043,131252.73
170000000044,67435.17
170000000046,127378.67
170000000047,92847
170000000049,96906.45
170000000051,134435.65
170000000052,108385.59
170000000054,29405.45
170000000055,75123.56
170000000057,75046.82
170000000058,3748.55
170000000059,89952.64
170000000060,1474.33
170000000061,88767.9
170000000062,1631.89
170000000063,57920.18
170000000064,19493.46
170000000066,15341.5
170000000068,94286.25
170000000069,118738.65
170000000070,67217.84
170000000071,64134
170000000073,10321.42
170000000076,117292.52
170000000078,2221.7425742574255
170000000453,5489.29
170000000454,2161.43
170000000458,2170.65
170000000461,2050.29
170000000465,1204.79
170000000466,5806.47
170000000467,2464.88
170000000468,907.1727272727272
170000000469,5806.47
170000000470,907.1727272727272
170000000471,1959.88
170000000472,5806.47
170000000473,1632.8
170000000474,5869.54
170000000500,5480.05504587156
170000000502,1631.89
170000000504,6403.25
170000000505,2058.58
170000000508,11518.41
170000000511,2058.58
170000000513,1957.67
170000000514,5802.2
170000000515,2152.16
170000000517,1429.32
170000000518,10317.41
170000000519,23716.13
170000000520,2627.05
170000000521,73446.15
170000000522,29257.87
170000000523,1289.54
170000000524,18736.72
170000000525,8008.83
170000000529,6504.01
170000000530,31387.04
170000000531,27966.52
170000000532,2329.79
170000000534,1563.43
170000000535,21994.59
170000000536,3488.07
170000000537,3660.71
170000000539,14626.21
170000000541,1646.16
170000000546,1646.16
170000000548,1646.16
170000000550,2058.58
170000000592,2186.71
170000000593,1156.14
170000000600,2211.95
170000000603,118782.44
170000000604,4735.78
170000000615,51912.97
170000000616,119681.41
170000000627,75031.32
170000000628,127561.96
170000000643,44747.45
170000000645,36341.99
170000000652,55269.66
170000000653,2919.43
170000000655,127902.85
170000000656,10817.35
170000000669,86122.53
170000000670,2919.43
170000000679,46719.45
170000000680,74429.8
170000000681,2919.43
170000000691,76348.24
170000000692,1290.87
170000000693,2919.43
170000000694,2415.26
170000000703,1070.02
170000000704,2221.7425742574255
170000000706,72595.2
170000000707,73921.69
170000000734,1062.36
170000000738,2946.51
170000000739,5480.05504587156
180000000009,2575.37
180000000010,2296.41
180000000011,1330.85
180000000026,2724.41
180000000031,2724.41
180000000049,72875.44
180000000050,84126.16
180000000056,81212.03
180000000057,2939
180000000058,14523.42
180000000059,28365.25
180000000060,100130.4
180000000061,85859.68
180000000062,120783.5
180000000063,4282.97
180000000064,73110.33
180000000065,2439.39
180000000066,1871.069306930693
180000000067,15537.37
180000000069,2804.78
180000000071,7651.7
180000000074,986.6380952380953
180000000075,2706.48
180000000193,3675.67
180000000202,2402.91
180000000205,2375.47
180000000207,1606.53
180000000209,4468.47
180000000213,29988.34
180000000214,96140.68
180000000216,77042.23
180000000217,42636.24
180000000221,83532.57
180000000239,1425.8
180000000241,62213.32
180000000242,95899.35
180000000243,55722.72
180000000244,2382.62
180000000245,1809.3921568627452
180000000261,136171.86138613863
180000000269,1371.6
180000000270,2425.59
180000000273,1414.33
180000000274,1627.02
180000000275,2575.32
180000000277,1413.4411764705883
180000000278,2475.05
180000000285,2441.01
180000000288,2581.92
180000000291,5568.91
180000000292,3220.15
180000000309,5993.49
180000000310,3202.4
180000000311,2481.29
180000000312,2160.82
180000000314,1802.4411764705883
180000000315,2481.29
180000000340,2088.49
180000000363,85581.91
180000000364,2129.41
180000000372,2357.28
180000000377,2270.05
180000000380,2818.26
180000000381,2481.29
180000000382,1555.13
180000000383,2286.73
180000000387,1336.39
190000000098,1742.8
190000000106,1732.61
190000000111,1094.07
190000000125,1040.55
190000000126,1723.65
190000000127,706.3545454545455
190000000128,706.3545454545455
190000000129,1282.8
190000000130,990.69
190000000131,1091.24
190000000132,1040.55
190000000133,706.3545454545455
190000000134,1040.55
190000000142,1040.55
190000000332,1587.8
190000000335,1502.2574257425742
190000000336,1194.31
190000000337,1092.55
190000000338,1527.88
190000000339,90917.92
190000000341,27203.46
190000000342,4626.06
190000000343,1412.6732673267327
190000000344,2743.09
190000000348,5303.56
190000000350,7365.16
190000000352,783.88
190000000353,4043.3
190000000356,1430.83
190000000358,1412.6732673267327
190000000359,1092.55
190000000360,1276.78
190000000362,5606.56
190000000366,2912.9
190000000367,31013.68
190000000369,1169.71
190000000371,1646.16
190000000373,7902.36
190000000374,1092.55
190000000375,2002.94
190000000377,2140.2871287128714
190000000399,1429.2277227722773
190000000400,2581.33
190000000414,61624.12
190000000415,26381.48
190000000418,11331.15
190000000426,1160.57
190000000430,1160.57
190000000432,1268.2745098039215
190000000436,1536.35
190000000437,2314.82
190000000438,1277.4950495049504
190000000442,1075.4455445544554
190000000448,1160.57
190000000451,2342.55
190000000452,1254.31
190000000453,1254.31
190000000461,2565.51
190000000462,39509.19
190000000463,67570.48
190000000466,1460.83
190000000468,1591.8
190000000470,2565.51
190000000471,1160.57
190000000478,2911.55
190000000480,6648.45
190000000481,10924.05
190000000484,10924.05
190000000485,2672.14
190000000488,3215
190000000489,2565.51
190000000490,2165.97
190000000491,15819.37
190000000492,2655.79
190000000499,2356.89
190000000501,1686.06
190000000503,2380.78
190000000590,30969.69
190000000591,7793.92
190000000593,4854.5
190000000594,5199.63
190000000595,76562.77
190000000596,1469.78
190000000597,8332.01
190000000600,7111.87
190000000601,84683.87
190000000602,125869.09
190000000604,1437.02
190000000605,15970.89
190000000606,93692.36
190000000607,24795.12
190000000608,76879.03
190000000610,909.66
190000000611,2441.39
190000000612,974.04
190000000613,909.66
190000000614,83835.84
190000000615,5611.15
190000000616,87227.94
190000000617,92820.91
190000000620,7518.56
190000000621,7295.14
190000000622,909.66
190000000623,909.66
190000000624,83765.83
190000000625,1355.71
190000000626,974.04
190000000627,5016.23
190000000628,974.04
190000000629,36699.99
190000000633,1079
190000000634,1313.08
190000000636,39703.42
190000000637,113934.73
190000000638,2774.39
190000000639,11054.09
190000000643,1641.24
190000000644,1681.25
190000000645,29642.37
190000000646,2070.07
190000000647,2079.892156862745
190000000648,1714.32
190000000649,1632.68
190000000650,1087.5
190000000651,1109.29
190000000652,1150.49
190000000653,2853.95
190000000654,3005.79
190000000655,68380.54
190000000656,1681.25
190000000657,1681.25
190000000658,7014.01
190000000659,17779.37
190000000660,2646.29
190000000661,2713.29
190000000663,73699.09
190000000664,2498.27
190000000665,6582.2
190000000666,1652.55
190000000667,1681.25
190000000668,1653.08
190000000670,1681.25
190000000671,1681.25
190000000672,1681.25
190000000680,1038.32
190000000684,931.4950495049505
190000000685,5463.762376237623
190000000687,5801.19
190000000688,1943.33
190000000690,13537.42
190000000691,1070.02
190000000692,7836.6
190000000693,9156.08
190000000695,10970.05
190000000696,2320.4
190000000698,1032.55
190000000704,6280.02
190000000706,935.31
190000000707,1507.14
190000000711,4224.23
190000000714,2528.67
190000000715,1438.99
190000000718,952.26
190000000721,2400.6
190000000724,1470.77
190000000775,1032.94
190000000776,6656.71
190000000779,1141.9
190000000780,2221.7425742574255
190000000893,124542.4
190000000894,1106.17
190000000895,1249.33
190000000896,1770.81
190000000897,1249.33
190000000898,1537.73
190000000899,1070.02
190000000900,2967.74
190000000901,783.88
190000000902,1249.33
190000000903,1247.21
190000000904,1070.02
190000000905,2178.29
190000000908,6576.42
190000000909,7115.57
190000000910,81700.31
190000000911,1140.01
190000000912,1140.01
190000000914,1140.01
190000000915,1249.33
190000000916,783.88
190000000917,783.88
190000000919,53368.58
190000000920,783.88
190000000921,19608.65
190000000922,12605.66
190000000923,783.88
190000000924,1274.3619047619047
190000000925,1096.9320388349515
190000000926,1033.1747572815534
190000000927,1455.85
190000000943,783.88
190000000944,783.88
190000000945,1140.01
190000000946,10733.77
190000000966,2688.91
190000000969,44794.14
190000000970,783.88
190000000972,1703.7
190000000974,3112.82
190000000976,2403.21
190000000977,3019.43
190000000978,3645.04
190000000979,3183.7
190000000980,1285.08
190000000981,1885.59
190000000982,3207.1
190000000983,5696.48
190000000984,2183.37
190000000985,3879.2
190000000986,14649.68
190000000987,89592.08
190000000988,2402.27
190000001014,1249.33
190000001015,2082.09
190000001016,1156.14
190000001017,2444.84
190000001018,2436.21
190000001019,629.26
190000001020,2103.24
190000001021,1998.34
190000001022,1652.44
190000001023,1427.52
190000001025,913.86
190000001026,968.73
190000001027,1681.7
190000001030,2954.79
190000001031,2139.87
190000001033,2911.02
190000001035,4189.04
190000001036,1416.12
190000001037,1115.41
190000001038,2519.54
190000001039,1465.29
190000001040,1456.78
190000001041,5435.39
190000001114,119981.35
190000001268,1766.15
190000001272,1309.2884615384614
190000001276,1235.57
190000001277,9920.97
190000001278,1817.25
190000001279,1412.6732673267327
190000001281,1210.89
190000001283,4588.009900990099
190000001284,28348.78
190000001285,1254.81
190000001287,3568.78
190000001288,1766.15
190000001289,1996.23
190000001296,1150.26
190000001303,1210.89
190000001305,1210.89
190000001307,1932.82
190000001310,2812.66
190000001312,7358.83
190000001313,18488.05
190000001314,1156.14
190000001315,2429.75
190000001316,1033.66
190000001317,4316.68
190000001320,3600.19
190000001321,2409.4752475247524
190000001322,1033.66
190000001323,1033.66
190000001325,1811.25
190000001327,5295.25
190000001328,4254.21
190000001331,1119.48
190000001332,1264.09
190000001333,35479.4
190000001334,1156.14
190000001335,1033.66
190000001336,1174.84
190000001337,1150.26
190000001340,1514.97
190000001342,1156.14
190000001351,1092.55
190000001361,1118.51
190000001384,2240.28
190000001393,2386.41
190000001411,49088.69
190000001415,32444.33
190000001417,10497.03
190000001418,101669.82
190000001419,891.12
190000001421,134489.66
190000001422,109164.49
190000001423,3613.970297029703
190000001424,78113.55
190000001426,97161.86
190000001427,56849.27
190000001428,115388.29
190000001429,31946.18
190000001430,94872.89
190000001431,2131.93
190000001432,4216.84
190000001433,62861.14
190000001434,115667.92
190000001435,41802.4
190000001436,91353.51
190000001437,86031.45
190000001438,1331.98
190000001439,1493.59
190000001440,1125.21
190000001441,1912.34
190000001442,5999.3
190000001443,1826.65
190000001444,43358.94
190000001445,2945.12
190000001447,107866.37
190000001448,1626.96
190000001449,2717.67
190000001450,2746.95
190000001451,1913.15
190000001452,2034.1
190000001453,1125.21
190000001454,129182.72
190000001455,977.2475247524752
190000001457,5192.61
190000001458,1613.8910891089108
190000001459,129808.51
190000001460,110534.09
190000001461,7387.11
190000001463,97629.13
190000001464,17573.75
190000001465,2121
190000001466,1402.5049504950496
190000001467,5818.47
190000001468,872.11
190000001469,92453.6
190000001470,83492.51
190000001490,2322.54
190000001491,3548.57
190000001492,1592.6
190000001493,1305
190000001494,1627.1881188118812
190000001495,90788.3
190000001496,1639.8
190000001497,93209.09
190000001842,1784.7757009345794
190000001853,1414.33
190000001854,5031.38
190000001855,4921.18
190000001856,1239.97
190000001857,2004.1
190000001858,105223.29
190000001859,28127.2
190000001860,1065.31
190000001861,5728.44
190000001864,100670.28
190000001865,1848.07
190000001866,21413.65
190000001867,14541.88
190000001868,997.12
190000001869,42390.09
190000001871,63842.7
190000001872,1127.23
190000001874,11527.56
190000001878,13599.24
190000001879,85097.36
190000001881,45613.19
190000001883,1193.86
190000001884,783.88
190000001885,43687.98
190000001887,1366.4158415841584
190000001888,1723.65
190000001889,17427.16
190000001890,6607.55
190000001891,7729.97
190000001892,73051.18
190000001895,92800.64
190000001896,713.304347826087
190000001897,1147.2970297029703
190000001898,25532.61
190000001902,29471.54
190000001903,68344.24
190000001904,15336.82
190000001905,6710.38
190000001906,68158.27
190000001907,2940.47
190000001909,46892.43
190000001911,997.12
190000001912,69229.35
190000001913,997.12
190000001914,997.12
190000001916,14517.33
190000001917,1225.08
190000001918,8387.52
190000001919,4352.92
190000001921,3358
190000001925,2800.18
190000001926,1194.31
190000001927,1194.31
190000001928,1194.31
190000001931,1166.4257425742574
190000001932,1224.47
190000001933,3114.79
190000001934,5600.31
190000001939,1032.45
190000001940,2061.65
190000001941,4011.86
190000001942,4188.95
190000001944,1595.86
190000001945,3035.63
190000001946,2020.22
190000001947,1254.81
190000001949,1372.01
190000001950,907.7129629629629
190000001952,6457.06
190000001953,6463.74
190000001954,5519.01
190000001955,956.5742574257425
190000001958,12527.06
190000001959,2796.12
190000001962,8900.42
190000001963,2873.88
190000001964,1623.1747572815534
190000001970,3539.46
190000001972,2526.15
190000001973,4251.55
190000001974,3689.76
190000001975,2453.83
190000001977,956.5742574257425
190000001978,30612.49
